Capture,NDVI_Mean,NDVI_Std,NDVI_Min,NDVI_Max,NDVI_Median,NDVI_P25,NDVI_P75,NDRE_Mean,NDRE_Std,NDRE_Min,NDRE_Max,NDRE_Median,NDRE_P25,NDRE_P75,GNDVI_Mean,GNDVI_Std,GNDVI_Min,GNDVI_Max,GNDVI_Median,GNDVI_P25,GNDVI_P75,SAVI_Mean,SAVI_Std,SAVI_Min,SAVI_Max,SAVI_Median,SAVI_P25,SAVI_P75,MSAVI_Mean,MSAVI_Std,MSAVI_Min,MSAVI_Max,MSAVI_Median,MSAVI_P25,MSAVI_P75,OSAVI_Mean,OSAVI_Std,OSAVI_Min,OSAVI_Max,OSAVI_Median,OSAVI_P25,OSAVI_P75,CIGREEN_Mean,CIGREEN_Std,CIGREEN_Min,CIGREEN_Max,CIGREEN_Median,CIGREEN_P25,CIGREEN_P75,CIREDGE_Mean,CIREDGE_Std,CIREDGE_Min,CIREDGE_Max,CIREDGE_Median,CIREDGE_P25,CIREDGE_P75,Vegetation_Coverage,Healthy_Percentage,Stress_Percentage,Brightness,Contrast,Blur_Score,Canopy_Density,Disease_Hotspot
IMG_0080,0.4918327752253976,0.5492524668023615,0.47803135784574424,0.6515446559490163,0.43258501386360315,0.44006162117159453,0.5368730105361601,0.36253664526886653,0.6659642588475649,0.278850576130528,0.4206033934237423,0.36954517532407033,0.3174415795334836,0.4381540665585455,0.4565932279398166,0.5017593893866955,0.5211770060553276,0.4908482312379583,0.4473184969719992,0.39637304382050853,0.5390461518014676,0.49183404844083123,0.5492576052834337,0.47803405992782766,0.651550848557068,0.4325864299542831,0.4400622478118794,0.5368752169058041,0.590740428832275,0.3428004447841565,0.6999340997290766,0.6875,0.5507853403141362,0.5487077534791251,0.6458852867830424,0.4918331937758005,0.5492541666541384,0.4780323296035931,0.6515467860534114,0.43258538591025214,0.4400620392211609,0.5368736790400503,0.4245712705360278,0.43599104248040293,0.4736096294669956,0.3083859252362606,0.3788125766291106,0.3332154151622385,0.46433350907656645,0.26628170838141063,0.6294959944247109,0.2370949548286183,0.24372242155518814,0.24891775713035316,0.21065525241085314,0.300377671434279,0.2859345329961134,0.023891997513100626,0.6306363700714944,0.691830667493925,0.19630677804681457,0.5536705255653533,0.09073382998939672,0.8180949937545998
IMG_0081,0.3686924048677853,0.6087254171853362,0.5096460131687892,0.44093065916273,0.3164754040032707,0.28921372825669395,0.436721814207198,0.36281727387924717,0.7163985794103571,0.2409599691676858,0.34662719789767404,0.3648854187606784,0.3112312059144972,0.44503979654630443,0.4632375649775522,0.5616553981844178,0.43046527674433177,0.5018908412829819,0.4571422351952741,0.3737542265703221,0.5786995592819256,0.3686935237129755,0.6087315242518707,0.5096457435808337,0.44093427229909476,0.3164764163136351,0.2892143200629808,0.4367237570694059,0.4487046977037469,0.48986476140025037,0.7257084279124257,0.4791666666666661,0.42722513089005243,0.3876739562624254,0.5511221945137157,0.3686927599393103,0.6087275156498806,0.5096457953297309,0.4409320572912474,0.31647566932903104,0.28921403844658994,0.4367223860551559,0.45182545024123055,0.49516627289502174,0.38452827751875907,0.31788657789078256,0.3881884523605217,0.3123358152606277,0.5045061787970708,0.27132242164935305,0.6841581691515601,0.20327877672012074,0.1906211779983203,0.2451874903514091,0.2059038106121101,0.30627850876540746,0.2066549770922049,0.009059419131361577,0.7200724119036571,0.8526940224327377,0.22087108106740622,0.7628528756008642,0.04850888426812083,0.8064534553823739
IMG_0082,0.7548200881338476,0.3517825097220273,0.4440992816524152,0.7672409854803046,0.7022851943531263,0.8257505163379708,0.7024536480641294,0.4246489999455886,0.4206298711942593,0.3603821766686932,0.5400365499173017,0.4343219891526034,0.4215459600797557,0.4568111670410123,0.4347560529800487,0.31999889253245717,0.4269313162901227,0.5348344618414171,0.43557198577430944,0.4490578879638276,0.4280142807105489,0.7548216830102248,0.3517872992255644,0.44409880075523267,0.7672457645359931,0.7022873097436393,0.8257522688322493,0.7024557408859933,0.8436093526798193,0.10617558483671663,0.6703522003368235,0.7916666666666661,0.7916230366492147,0.8807157057654075,0.7880299251870324,0.7548206000015374,0.35178400591311054,0.44409902944809243,0.7672426149332519,0.7022857532613278,0.8257514120236347,0.7024542638963013,0.34813438085935505,0.2569151641072434,0.38111921889731226,0.34717042868636805,0.367668174224285,0.3828295543886429,0.3567794480918034,0.3000596555443188,0.46100221185889023,0.3116945392848076,0.34263091720317945,0.3027022220156479,0.29486823314510757,0.31647259721689347,0.47255185565260954,0.08930633271160848,0.38497072849730885,0.6178990874536072,0.16391335154769343,0.3492104867788279,0.23408474366212698,0.827133501750023
IMG_0083,0.5740684344517553,0.41695565046526273,0.7065561327777448,0.7448965382733275,0.535544649146624,0.6099040620070689,0.5361915234072869,0.3934011589855538,0.34327322270339367,0.4456697985180951,0.33743892867169833,0.3899702441048232,0.39328407060466164,0.4209619433192687,0.4753585223676794,0.28495835368304945,0.5507320643801408,0.4187148311870046,0.48895086965405515,0.4750352458592068,0.47912485401144433,0.574069733654319,0.4169598890877215,0.7065553712164334,0.744897250956825,0.5355466083777081,0.6099053377377521,0.536193138656426,0.6841567966658377,0.21931399295843013,0.8598520905030387,0.770833333333333,0.6492146596858639,0.7077534791252484,0.6458852867830424,0.5740688627451427,0.4169569836768645,0.7065559895987676,0.7448967941478024,0.535545182380013,0.6099047351885923,0.5361920287941188,0.38006600936796703,0.24088740163562133,0.5033026385462809,0.2499055793650582,0.41890156944920565,0.40781159033522657,0.4054128384021032,0.267903887570563,0.3665878513795898,0.3925310601880483,0.18440111599466397,0.26548316941894085,0.2711186586501817,0.2858411959116245,0.2699047326615868,0.0994167628859875,0.625853042112687,0.7475866333172192,0.19518548326365687,0.4709366300407612,0.1428597658096825,0.862302502092724
IMG_0084,0.5359867823007829,0.3798372205114322,0.6090567049934865,0.7846484550365607,0.5043494469652862,0.5835602544889773,0.4905378864655684,0.4237986804205742,0.34494728428467747,0.46410650884220295,0.33000902461287973,0.42125147997462353,0.42178331697348537,0.44951619566036827,0.4570270251800943,0.2948167639576904,0.46925318257825,0.5172540276993032,0.46912198702695135,0.4593933907670835,0.46044583946332185,0.5359880548288543,0.3798419997912734,0.6090579957454709,0.7846523787448247,0.5043510555221394,0.5835615092045442,0.4905392351069784,0.6516389735669271,0.22318749593281173,0.7986380610675843,0.7916666666666661,0.6198952879581152,0.68389662027833,0.6034912718204488,0.5359871946829007,0.3798387372063452,0.6090571106727523,0.7846496264746228,0.504349874153086,0.583560920579392,0.4905385600390527,0.36396983914211856,0.24329350160372792,0.4222456702269177,0.33136419685265117,0.39969175687262426,0.3927273395158529,0.38746979994783537,0.2944984974397641,0.4047279880655801,0.41039708754742454,0.17942825945986557,0.29155118988023776,0.29507063519354226,0.31013916110907874,0.21980655639680988,0.07559878023507119,0.6826250757021622,0.7842365789339683,0.20882818086801475,0.6764571486134144,0.10724007032135759,0.8378536797298841
IMG_0085,0.6712720369297123,0.45351376584277414,0.5454332952984386,0.7153049821348092,0.6357646506971872,0.714029168704676,0.6434857697585171,0.40081998223631504,0.3899439926510362,0.3354297728867337,0.2735172523416258,0.40489869498198455,0.39541519466756786,0.4305674475083272,0.4823648812638405,0.3226219072584531,0.5142439085084511,0.4824222589803515,0.4912544630681752,0.4818489004540378,0.4959425260332131,0.6712735649533158,0.45351848439947284,0.5454324168964955,0.7153088181934524,0.6357666017756634,0.7140308186905749,0.6434875256647999,0.765284776271294,0.21674374993083878,0.7533865417002269,0.7291666666666661,0.73717277486911,0.7932405566600397,0.740648379052369,0.6712725682467654,0.45351517197844937,0.5454329935128159,0.715306162056335,0.635765175598641,0.7140299971027131,0.6434860652955702,0.3963674893745922,0.2720469621192047,0.46669258288238247,0.301239061473462,0.42114716748906705,0.41442223001500095,0.4217380952570864,0.27741970967619284,0.41539833319751707,0.28859219750469167,0.14320376924338735,0.27781643406102585,0.2728855248930062,0.29392855207278945,0.3924561842966458,0.10963081386742457,0.4795912214330845,0.7442880574773381,0.25819330868070817,0.7003707088327064,0.20043881995988191,0.8499577709820165
IMG_0086,0.4655593151732919,0.5107589990270407,0.5705323066027139,0.6153954282330636,0.42145001675972005,0.42403903720174135,0.5051762807038441,0.36281340373291954,0.6348882229886741,0.3203710146241787,0.2226850269021874,0.36251475454921656,0.3206218270372645,0.4299488169180729,0.48168918746637823,0.4847276903432153,0.41321015558389007,0.6000890884911567,0.47819088422129413,0.4167493585815965,0.570065445037474,0.4655606432288257,0.5107650755990663,0.5705317146340132,0.6154013305496653,0.42145129177633694,0.4240397888274659,0.5051782240264561,0.5672797348690222,0.3468128285962413,0.771838617558761,0.645833333333333,0.5403141361256545,0.5328031809145128,0.6159600997506234,0.4655597514556738,0.5107609344879629,0.5705321030180825,0.6153975198028565,0.42145034613015625,0.42403947715564,0.5051768818878897,0.4445228110154772,0.423589083489567,0.36792519598599993,0.4096944826625719,0.40845108903193916,0.3522395223252752,0.49567655694280166,0.26444226351595307,0.610296973875522,0.27476689575079094,0.11282849393345257,0.24329661552923368,0.21309972433649044,0.2934051375013508,0.24247517312152045,0.009829173698078574,0.6619580577250289,0.8985754823431906,0.22577057554809082,0.7295671370942247,0.05040462321614638,0.8197523188506217
IMG_0087,0.35659388756464483,0.5790348996888675,0.4141464846914835,0.41101601849159275,0.31631822249104263,0.2829533192938019,0.42584219194996353,0.4201619782734572,0.6984889647975094,0.33740646828477416,0.3791188610646974,0.4216398725835081,0.3603591117517583,0.5079955967471997,0.2132680077915381,0.5760838397228675,0.3074768724988899,0.38675177651823445,0.1970000601181696,0.12091131082254919,0.3391782796892301,0.3565950100951334,0.5790398389933638,0.4141461692030064,0.411018722404068,0.31631926029222496,0.2829542028338714,0.4258434858428194,0.4374092288165766,0.49479597866879665,0.6428205315955187,0.4375,0.42722513089005243,0.37972166998011925,0.5386533665835411,0.35659424201326145,0.5790364735561102,0.4141463397732248,0.4110170815318184,0.31631849339810597,0.28295387168296865,0.4258425758787324,0.20454882298356838,0.38385806038176823,0.2684777021529401,0.22582260427254797,0.1560086895005276,0.09475550822942541,0.27560453943973273,0.320736862313813,0.7378354353045191,0.290413591919616,0.21326246052536985,0.29188033873875757,0.24430293431758285,0.3624241707735151,0.1786500965601946,0.004574118482991384,0.7372918682113839,0.7774212137755678,0.1942090551923496,0.7049093515025071,0.030134445989800647,0.7588479624264739
IMG_0088,0.265378762918576,0.5294320824000955,0.3851602140615724,0.28461726672681786,0.229739279794326,0.1994526518924566,0.3258218698854571,0.3196228573938228,0.6674788805963934,0.2528968222679455,0.34452223868713716,0.31615887734473724,0.27793582389813615,0.39318793785789213,0.17692472381394453,0.5277420840988704,0.3504787174800099,0.42090972599633414,0.1665835960003683,0.11041054975199421,0.26737009530542233,0.26537960381116565,0.5294369322512931,0.38515986075470243,0.2846096221636061,0.2297401452145468,0.19945278839074804,0.3258228221549142,0.3345159755409103,0.5345502800577439,0.6147030826682287,0.3125,0.32460732984293195,0.2783300198807157,0.4314214463840399,0.26537901472286896,0.5294336081241242,0.3851601717928488,0.28461488212957287,0.22973951172567794,0.19945282495377076,0.3258222723334444,0.157463385650039,0.3280006009128998,0.30845471335029506,0.2515984554934223,0.13088955420527568,0.08630323344162999,0.21291896216309344,0.23104319428103728,0.5915983598752634,0.2138747881931491,0.18918932989430642,0.20722982107629306,0.18091665008246344,0.26293397020465337,0.10876314067083072,0.001199040767386091,0.820597018055785,0.8146406827313846,0.1904948129126291,0.777739998797037,0.011521319030373137,0.8399332950057399
IMG_0089,0.34174242293011153,0.3804638044426216,0.5334057646346557,0.39658900923964646,0.2988213917287095,0.34041018245221283,0.3367456099121754,0.37170910707353233,0.544853444821098,0.2719111383901818,0.1905961558629179,0.3700466590195647,0.3523643885068851,0.4197113068965298,0.1495001937303381,0.4474428906674818,0.3112636503926236,0.35480730439447594,0.15112724233173153,0.13689578354105147,0.17728247319931834,0.34174342524693463,0.38046858960391616,0.5334049943052941,0.3965813477635818,0.2988224397591447,0.3404110014325563,0.3367468736546393,0.45044850260827207,0.3217702853415776,0.7443069488174562,0.4375,0.40628272251308906,0.4453280318091451,0.44389027431421446,0.34174273821559775,0.38046529841381393,0.5334054516564999,0.3965863444310118,0.29882167058017195,0.34041064092454554,0.33674599256953386,0.11257494951008697,0.25593091977738874,0.2719727750584404,0.2027750563598576,0.11827505743556183,0.10770579392482577,0.1377291076258472,0.2644811995939217,0.5345521807132283,0.23086201998042766,0.09464262604517121,0.24932030049298817,0.23792522266522437,0.28479455265506803,0.11589809061305624,0.005033010628534209,0.8177511411035868,0.8203361467916996,0.15437645583215942,0.810091761143625,0.02335017924601918,0.8338807812087425
IMG_0090,0.3496273340660426,0.35441615236535173,0.4254137405394016,0.44519796669791356,0.31531954803935913,0.3526279278021852,0.3482100461654707,0.37846472341554915,0.5206549656867236,0.40708023019549744,0.2522708493717336,0.37096214740579486,0.3542956405948068,0.4281928219455232,0.16043077867692138,0.43406158184019017,0.4925154125037041,0.40761808938042554,0.1726550953332554,0.138338013049968,0.20245957351430716,0.3496283756305791,0.3544212743449837,0.4254131694100356,0.4452020233819929,0.3153207030176439,0.3526291362301321,0.34821178338069275,0.4614137620654494,0.3103867266196022,0.6533645749432525,0.4791666666666661,0.42513089005235605,0.4572564612326043,0.456359102244389,0.3496276620089281,0.3544178622916627,0.4254136120174028,0.4451992687593429,0.31531985428181186,0.3526284876038107,0.3482105861373659,0.11742656769538273,0.238556230997423,0.4451321856152086,0.24142447103218,0.13587215098764233,0.10887929327403956,0.15837023010665038,0.2687149442736192,0.5254967307204628,0.3555911895464008,0.13026498864573605,0.25005566836782245,0.23946122977209144,0.2919212483100868,0.10471165267419216,0.0023388696450247206,0.8195942101937715,0.8573767314423535,0.12987616769336136,0.82251808344078,0.013876074672835852,0.8265894871281085
IMG_0091,0.33111728904794857,0.3877271719383544,0.3788220521158445,0.4371838889098765,0.29381282022607286,0.3258332483634693,0.33241873008916256,0.36161801586943465,0.508699357951546,0.3798732467830357,0.2207039856433881,0.35350253910544155,0.34312573186772843,0.4044082571625741,0.17967897343568723,0.41436513869369784,0.4376716137826917,0.24866650041124005,0.18743469865518983,0.17214215396689259,0.20203635618976068,0.33111821163008776,0.3877325723980689,0.37882150325577024,0.43718662866992775,0.2938138631886819,0.32583403133760375,0.3324196697724053,0.43653636395257356,0.3443729386356169,0.6082595006223914,0.4791666666666661,0.4020942408376964,0.4274353876739562,0.4389027431421446,0.3311175793093454,0.3877288982409768,0.3788217954654085,0.43718496961526565,0.29381309339270945,0.3258336526338882,0.33241899377232464,0.13061877622301252,0.2361993293871169,0.3914941430213488,0.1327565743733209,0.1480666071489727,0.13662633894543547,0.15802087063888917,0.25363507739246044,0.4996325427152615,0.3299107065445259,0.11168445580162473,0.23615029107620059,0.2306186154645921,0.27210403156861945,0.10776440928593937,0.004514906593243923,0.8256398962847608,0.8816558643113528,0.15942150659254156,0.7971321729698987,0.021321325456606855,0.8436168638914743
IMG_0092,0.4214014604822459,0.6342053686281592,0.5116325854547625,0.7242061696626481,0.35147615825825557,0.35296786907709815,0.4548945319785722,0.4850960629087412,0.5877977194664648,0.33926147472678747,0.4543612770273988,0.4790155147560628,0.4399039524238504,0.5444606090033459,0.4759765195744061,0.4707189347048212,0.3250273570404363,0.6056872821600567,0.4847361436875252,0.42314258263747456,0.5522535159000385,0.4214025524833873,0.6342103812568536,0.5116319803869693,0.7242039442067614,0.3514773091556872,0.35296889634613715,0.4548942419981925,0.5082425199911655,0.4303321231682171,0.7273193234238852,0.75,0.46492146596858647,0.4572564612326043,0.5685785536159601,0.4214018072534423,0.6342069344628474,0.5116322709557863,0.7242054479511721,0.35147645873687394,0.3529683856158614,0.4548943505263804,0.4327608573416997,0.40333183289890956,0.28471735396298525,0.4153611992166203,0.4148006089585768,0.3582509844554229,0.477606935503297,0.3727295652721099,0.7380726638357451,0.29212427543271735,0.26989690337901656,0.34204115451570655,0.3106723753079609,0.3968686168702824,0.24489604628425055,0.11537436717292832,0.7027100718613425,0.80135930158308,0.18823802974146348,0.7298872653492401,0.1585305957577677,0.7268634607569762
IMG_0093,0.35502482257042384,0.3619016145256271,0.6468859828931821,0.3538959470132581,0.32111521736015625,0.35681541826741664,0.35497678513672914,0.3774889018537198,0.5380112436244606,0.4558414949671614,0.17715117566862792,0.36907847581470393,0.3488176506410246,0.43206170964660856,0.4639021191887236,0.4373496972737473,0.5458651868494844,0.337803198459965,0.47106210538267085,0.4222407654207596,0.5256546568823564,0.35502586702816274,0.3619071145231372,0.6468852016050106,0.35389622274890264,0.3211163563537392,0.3568161727397799,0.354977948528147,0.46653939665675537,0.31201688444461184,0.8235337189719557,0.39583333333333304,0.4314136125654451,0.46322067594433397,0.46384039900249374,0.3550251517634786,0.3619034336969127,0.6468858579822201,0.3538960528719941,0.32111552171326024,0.3568158520502932,0.3549771311891964,0.4094128098881388,0.3635192282888802,0.49839000891138996,0.19090126814062125,0.40156183077522045,0.35740181964986717,0.45098207498785625,0.2691469161100638,0.5370355465692205,0.4023703248542416,0.08723679042683469,0.24854336216073422,0.23511224091483837,0.2951944585718048,0.1103517376794848,0.0011842377949492257,0.8124447800245919,0.8040181151787715,0.10573758662229182,0.7034047637307372,0.013068205290626422,0.8224265112089484
IMG_0094,0.24210366057860472,0.4346736754887146,0.5021742082797607,0.5935886499151768,0.20246979307911128,0.21200258644680658,0.2619738084409548,0.3560923642815652,0.5569869633856681,0.32180611081929844,0.2148918339715773,0.34568521371056393,0.32827132041067586,0.40760932033757885,0.4649932989803972,0.44082058915058353,0.585456927339663,0.48415716847258494,0.47570772865386834,0.42475523641618473,0.5240919182042443,0.24210427106869534,0.4346796191986242,0.502176342402179,0.5935904956219895,0.20247070432731915,0.21200249839905977,0.2619746184101251,0.32275194840682697,0.4443263303077005,0.7198506260525737,0.625,0.2890052356020943,0.294234592445328,0.3591022443890274,0.2421038504497492,0.43467562170171004,0.5021747649938972,0.5935892423176656,0.2024700476886755,0.21200270370802504,0.26197405833504855,0.4114566273673706,0.36666376558040387,0.5386222216482195,0.30270332582403625,0.40604825040954434,0.3597705946248781,0.4494309747847013,0.25293172290600935,0.5413110174446261,0.2760805317324566,0.10834414211478555,0.23000481154923588,0.21901088028230298,0.2747408909919654,0.08116227768934282,0.006572519761968203,0.868017376759502,0.9403933505555131,0.15004068306637147,0.683520342244802,0.02039870190078813,0.83414857498132
IMG_0095,0.6271934216538921,0.41531317578905536,0.36483121856779777,0.7222672231949656,0.5648120254497828,0.6645708416196723,0.5719760491221783,1.0,0.14942350942029348,1.0,1.0,1.0,1.0,1.0,0.4605322032874565,0.21069778207475187,0.3261182349825593,0.5236571956731217,0.4740124049153641,0.530520813366644,0.3899926532603978,0.6271944311118738,0.4153160653880186,0.36483069037665183,0.7222658410937015,0.5648138647106287,0.6645723478489786,0.5719780182835886,0.7340283342873984,0.17166040400043137,0.5939078860657537,0.75,0.6764397905759163,0.7534791252485089,0.6783042394014962,0.6271937604258873,0.41531412869434536,0.36483112039377197,0.7222669596425972,0.564812520233674,0.664571608837054,0.5719766873527249,0.3478396255000368,0.1807110192864954,0.28573015278513214,0.33707298608420844,0.4044097385798892,0.4623608332329297,0.3215287587449541,0.9999999999999999,0.9743155331156674,1.0,1.0,1.0,1.0,1.0,0.3260890293074331,0.15122716641501613,0.5853107655684283,0.6422682968166955,0.3199761168176202,0.3118709370975677,0.21614178107657775,0.0
IMG_0096,0.49052558495977927,0.1073349660967109,0.13736837451382833,0.7293632225694422,0.47876148928442774,0.6044781782738097,0.40404285830013364,0.3374708112130581,0.0,0.19109450214297574,0.6846859514664878,0.33493036940301146,0.40519866760323586,0.2958232063118955,0.3685452030964817,0.018467242771282533,0.20496649176187676,0.6473738554902804,0.38065800683618356,0.49826927481271355,0.22617546292534868,0.4905267237964417,0.10733985473675767,0.1373682164879657,0.7293701692018488,0.47876325565557415,0.6044795368342621,0.4040445159169559,0.6317415281619901,0.09082519142730272,0.2884235190744673,0.75,0.5968586387434556,0.7037773359840954,0.5162094763092269,0.4905259558504691,0.10733643480394073,0.1373682635489475,0.7293655985541809,0.47876196405396365,0.6044788773529983,0.40404334418334387,0.2243227664220995,0.013013034931665612,0.1756711309715997,0.4592036326462181,0.3165144501086188,0.4304537488657502,0.17807474218786765,0.204566750393788,0.06797292196198379,0.15957175778233168,0.49082858425910253,0.2216299176392723,0.28104668248733,0.18783944907590538,0.08642420226734648,0.014758563519554724,0.8209325982030734,0.8538713602709722,0.19425496891816024,0.32237312066983964,0.02458952432099955,0.9777693715086153
IMG_0097,0.7993799360945716,0.348889636955239,0.834901267928545,0.8077005693843251,0.7290392284383027,0.8758512951094931,0.7159911546407689,0.4304681313589013,0.5386913842601382,0.38684902451298986,0.4091700224839365,0.43823135608265823,0.42245224365539846,0.4703218610672424,0.3330874002681877,0.43217348257565946,0.305422376253238,0.5259156481726359,0.3421461028263305,0.34057466073623927,0.3319915064342225,0.7993812077416254,0.3488939889643048,0.8349076746813759,0.8077034473811446,0.7290419721674388,0.875852951821793,0.7159926539293555,0.8805132608243811,0.05088649391636613,0.9279490371238193,0.8125,0.8125654450261781,0.9165009940357852,0.800498753117207,0.7993803759426539,0.3488910353019705,0.8349033232116021,0.807701316024906,0.7290400111824793,0.8758521711601044,0.715991385565175,0.2788870642952062,0.3248638244890855,0.26658332149453035,0.33909957120084666,0.28154198559987687,0.28215208122639157,0.2692159272821828,0.3150990504756682,0.5906733025363153,0.3364668816562708,0.23514582321309335,0.3060678876634866,0.2956413849180788,0.3283415833813333,0.49179278747868804,0.30685081564378125,0.34621122148551897,0.5878073103476036,0.26575614404233344,0.5731789670637152,0.3832009070169882,0.8036416207703097
IMG_0098,0.3474125853922976,0.4487461679053102,0.3584505370789457,0.4712544816722559,0.30327398929606747,0.33423423025778526,0.3554140046281118,0.40827888300238036,0.6529610169609645,0.3540055086756724,0.4726000243603412,0.3951693324872638,0.3717350836955946,0.4644529131848919,0.33408521621856163,0.5399957251752844,0.1822479044232841,0.3820899815305663,0.34564687330557486,0.28648120645961256,0.4075359375649189,0.34741366447314287,0.44875128624622374,0.35844974245486716,0.471256888275589,0.30327504016938145,0.33423448893068225,0.3554153944061695,0.44696902645596626,0.3863369478560321,0.5871714139269238,0.5,0.4125654450261781,0.43737574552683894,0.46384039900249374,0.3474129234664782,0.44874773540351165,0.3584502535842913,0.4712552554372058,0.3032742700379211,0.3342344734156427,0.35541441029554893,0.3082266131013721,0.40021639886129595,0.1555641942941275,0.22239714487037965,0.28469100052249535,0.23404449190255205,0.3376971627704046,0.3077775130215285,0.7242915612311827,0.30576750443844025,0.28459299943240607,0.2697565081005479,0.25346700831746893,0.32316343075759335,0.14141907124445485,0.005610326553571957,0.7934556627838997,0.7709862228521298,0.146565950685498,0.7640561675090737,0.0288583795792653,0.7878680057603751
IMG_0099,0.4008166836710361,0.508481015599406,0.17961206945789465,0.41189675878785525,0.3562043491375736,0.36758185732117593,0.43085986983595836,0.38149872821258124,0.7294709458867215,0.322706442396699,0.3850535198576752,0.3649187209050324,0.3236539779611003,0.4611227708649897,0.35424256214011735,0.6107085909579705,0.24750959694622265,0.5024663615538456,0.36207597475820585,0.25588625624857597,0.4889168287186382,0.4008179443149499,0.5084859081578821,0.1796117107303612,0.41189786799871975,0.3562055546490627,0.3675823646893593,0.4308608253477376,0.49820234262259955,0.4003708158975108,0.3578384711137145,0.4375,0.47120418848167545,0.4731610337972167,0.543640897755611,0.4008170842051527,0.5084825863739164,0.1796118266512341,0.4118969560356227,0.3562046679600681,0.36758217753886785,0.4308599559320778,0.3510012329021387,0.4710743221344013,0.21376848467628395,0.31838595860715946,0.29954918475391107,0.2074215915191741,0.4148983068827804,0.29121560428319737,0.7652127294954796,0.27690530571993,0.21751045588813261,0.24521409734126928,0.21543744840294937,0.32024053359453253,0.1905880071430303,0.009133433993545903,0.7317757695403339,0.7359922545748565,0.15074116907091678,0.8528647311980799,0.044189537173467006,0.7849943725854085
IMG_0100,0.3477289434113825,0.4417714721814121,0.36750318050413355,0.38324480538934,0.30609716630517403,0.32584793649711524,0.3658080215260908,0.39865591108089404,0.6306192696352506,0.3585970163534953,0.28567767130187205,0.3879406001581069,0.3574222047108004,0.46507003484858567,0.33243489679680316,0.5209977839574468,0.4754401188563424,0.5231156087453228,0.33965286273489037,0.2715622217556078,0.4193857760759633,0.3477300315325603,0.4417765934441553,0.36750598945449875,0.38324803004909125,0.30609830646576647,0.3258487938404607,0.36580903033587897,0.44821314377807964,0.377876045671356,0.5966903419491835,0.4166666666666661,0.4146596858638744,0.4274353876739562,0.4763092269326683,0.34772928659669716,0.4417731408023202,0.36750437351066756,0.38324603067158813,0.30609746800638904,0.32584836129668626,0.36580822257154355,0.3009152298474766,0.3806871915748021,0.42831290601712535,0.3365880520101088,0.279302883525758,0.22101040053666426,0.34871155749715055,0.29597221246121325,0.662726069728865,0.31003365344642164,0.1507729892987532,0.2638212522501522,0.2419541030688145,0.3237062394685072,0.13503397787599894,0.0026645350386357578,0.7915221443571413,0.7878312192557018,0.13535415213366514,0.630469494727722,0.021036735106055804,0.7903764656090997
IMG_0101,0.3620092708877311,0.43285342249673286,0.4227413555230348,0.5830386550546587,0.31632953181011075,0.3443677813711365,0.3736389115233487,0.3907000906932957,0.574291114583583,0.3669148732409486,0.4420285015991765,0.3792798563516821,0.3575021327335262,0.4468369573793878,0.3223326587613324,0.4679794143933128,0.31002792715605354,0.5297732767921248,0.3344666801636015,0.2787772976145876,0.3918064065689888,0.3620103893061967,0.43285839165980367,0.4227421011688959,0.5830407484861682,0.3163305997968121,0.3443687369556164,0.3736397266292882,0.46638364777624464,0.3517822177909399,0.6508750091528154,0.625,0.42722513089005243,0.4493041749502982,0.483790523690773,0.36200962384665736,0.4328549241520463,0.422741635438594,0.5830392686836059,0.3163298094954435,0.3443682304778393,0.37363914941259974,0.27469212262338266,0.32397090894173924,0.27083185886424976,0.34257715679181644,0.27465502003694964,0.22730143486415977,0.3231927626756469,0.2842006432201157,0.601992217414173,0.3177831942629523,0.2601834686620103,0.25676897710352325,0.24201793558612578,0.30782611565665124,0.13963816188175215,0.009799567753204843,0.7862288918776495,0.7830532436851159,0.09978589780311442,0.5077787010160166,0.03182821759227383,0.8060274198350914
IMG_0102,0.38315425764929106,0.5256551395090456,0.4589644100847048,0.6470590302456323,0.32836114915177556,0.34316828754796036,0.41441630944350016,0.3861392415006283,0.7282321425829514,0.3545032665149832,0.5591478959578291,0.37593345507705045,0.3362571137303078,0.45830123934437816,0.32159192036106954,0.5952118419289428,0.2847828672598771,0.5024747102334883,0.329543170629959,0.24435525436804345,0.42965469090987995,0.38315547369617675,0.5256598855177599,0.45896370449805657,0.6470646289153388,0.32836229477849704,0.3431693392360596,0.4144179426772544,0.4775189304685964,0.4128952008379685,0.6835322545214907,0.6666666666666661,0.43979057591623044,0.44731610337972166,0.5261845386533666,0.383154641799327,0.525656819205653,0.4589641331093679,0.6470608840211041,0.32836145254046906,0.34316880297736585,0.4144168043409757,0.3135239318891273,0.445955904227936,0.24763279908044789,0.31839313968665395,0.2702542898330828,0.19749488133771448,0.35831790594892177,0.29481293369961403,0.7649184120940009,0.3062296891068921,0.3602274123944232,0.2540610874670407,0.225229902458941,0.3177726654908737,0.19193742576177508,0.010761760961601089,0.7395255735667713,0.7275437483712561,0.1498890930680129,0.7733079801976054,0.047531178708969654,0.7886882412316267
